"id"|"name"|"continent"|"flag_url"|"gold_medals"|"silver_medals"|"bronze_medals"|"total_medals"|"rank"|"rank_total_medals"|"DataCollectionDate"
"MAS"|"Malásia"|"ASI"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/MAS.png"|"0"|"0"|"1"|"1"|"61"|"46"|"2024-08-04T20:19:58.7388313Z"
"POR"|"Portugal"|"EUR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/POR.png"|"0"|"0"|"1"|"1"|"61"|"46"|"2024-08-04T20:19:58.7388313Z"
"AFG"|"Afeganistão"|"ASI"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/AFG.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"ALB"|"Albânia"|"EUR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/ALB.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"AND"|"Andorra"|"EUR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/AND.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"ANG"|"Angola"|"AFR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/ANG.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"ANT"|"Antígua e Barbuda"|"AME"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/ANT.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"KSA"|"Arábia Saudita"|"ASI"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/KSA.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"ARU"|"Aruba"|"AME"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/ARU.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"BAH"|"Bahamas"|"AME"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/BAH.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"BRN"|"Bahrein"|"ASI"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/BRN.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"BAN"|"Bangladesh"|"ASI"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/BAN.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"BAR"|"Barbados"|"AME"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/BAR.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"BIZ"|"Belize"|"AME"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/BIZ.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"BEN"|"Benim"|"AFR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/BEN.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"BER"|"Bermudas"|"AME"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/BER.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"BOL"|"Bolívia"|"AME"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/BOL.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"BIH"|"Bósnia e Herzegovina"|"EUR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/BIH.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"BOT"|"Botswana"|"AFR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/BOT.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"BRU"|"Brunei Darussalam"|"ASI"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/BRU.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"BUL"|"Bulgária"|"EUR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/BUL.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"BUR"|"Burkina Faso"|"AFR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/BUR.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"BDI"|"Burundi"|"AFR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/BDI.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"BHU"|"Butão"|"ASI"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/BHU.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"CMR"|"Camarões"|"AFR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/CMR.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"CAM"|"Camboja"|"ASI"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/CAM.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"QAT"|"Catar"|"ASI"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/QAT.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"CHA"|"Chade"|"AFR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/CHA.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"CYP"|"Chipre"|"EUR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/CYP.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"COL"|"Colômbia"|"AME"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/COL.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"COM"|"Comores"|"AFR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/COM.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"CGO"|"Congo"|"AFR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/CGO.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"COK"|"Ilhas Cook"|"OCE"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/COK.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"CRC"|"Costa Rica"|"AME"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/CRC.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"CIV"|"Côte d'Ivoire"|"AFR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/CIV.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"DJI"|"Djibuti"|"AFR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/DJI.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"ESA"|"El Salvador"|"AME"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/ESA.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"UAE"|"Emir. Árabes Unidos"|"ASI"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/UAE.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"ERI"|"Eritreia"|"AFR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/ERI.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"EST"|"Estônia"|"EUR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/EST.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"FIN"|"Finlândia"|"EUR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/FIN.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"GAB"|"Gabão"|"AFR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/GAB.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"GAM"|"Gâmbia"|"AFR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/GAM.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"GHA"|"Gana"|"AFR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/GHA.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"GUM"|"Guam"|"OCE"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/GUM.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"GUY"|"Guiana"|"AME"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/GUY.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"GUI"|"Guiné"|"AFR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/GUI.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"GEQ"|"Guiné Equatorial"|"AFR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/GEQ.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"GBS"|"Guiné-Bissau"|"AFR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/GBS.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"HAI"|"Haiti"|"AME"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/HAI.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"HON"|"Honduras"|"AME"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/HON.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"YEM"|"Iêmen"|"ASI"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/YEM.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"CAY"|"Ilhas Cayman"|"AME"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/CAY.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"MHL"|"Ilhas Marshall"|"OCE"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/MHL.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"MRI"|"Ilhas Maurício"|"AFR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/MRI.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"SOL"|"Ilhas Salomão"|"OCE"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/SOL.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"IVB"|"Ilhas Virgens Brit."|"AME"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/IVB.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"ISV"|"Ilhas Virgens EUA"|"AME"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/ISV.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"IRI"|"Repúb. Islâmica Irã"|"ASI"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/IRI.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"IRQ"|"Iraque"|"ASI"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/IRQ.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"ISL"|"Islândia"|"EUR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/ISL.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"JOR"|"Jordânia"|"ASI"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/JOR.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"KEN"|"Quênia"|"AFR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/KEN.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"KGZ"|"Quirguistão"|"ASI"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/KGZ.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"KIR"|"Kiribati"|"OCE"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/KIR.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"KUW"|"Kuwait"|"ASI"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/KUW.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"LAO"|"Laos"|"ASI"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/LAO.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"LAT"|"Letônia"|"EUR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/LAT.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"LBN"|"Líbano"|"ASI"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/LBN.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"LBR"|"Libéria"|"AFR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/LBR.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"LBA"|"Líbia"|"AFR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/LBA.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"LIE"|"Liechtenstein"|"EUR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/LIE.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"LUX"|"Luxemburgo"|"EUR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/LUX.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"MAD"|"Madagascar"|"AFR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/MAD.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"MAW"|"Malawi"|"AFR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/MAW.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"MDV"|"Maldivas"|"ASI"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/MDV.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"MLI"|"Mali"|"AFR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/MLI.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"MLT"|"Malta"|"EUR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/MLT.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"MAR"|"Marrocos"|"AFR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/MAR.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"MTN"|"Mauritânia"|"AFR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/MTN.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"FSM"|"Micronésia"|"OCE"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/FSM.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"MON"|"Mônaco"|"EUR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/MON.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"MNE"|"Montenegro"|"EUR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/MNE.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"MOZ"|"Moçambique"|"AFR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/MOZ.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"MYA"|"Mianmar"|"ASI"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/MYA.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"NAM"|"Namíbia"|"AFR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/NAM.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"NRU"|"Nauru"|"OCE"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/NRU.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"NEP"|"Nepal"|"ASI"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/NEP.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"NCA"|"Nicarágua"|"AME"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/NCA.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"NIG"|"Níger"|"AFR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/NIG.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"NGR"|"Nigéria"|"AFR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/NGR.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"OMA"|"Omã"|"ASI"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/OMA.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"PLW"|"Palau"|"OCE"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/PLW.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"PLE"|"Estado da Palestina"|"ASI"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/PLE.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"PAN"|"Panamá"|"AME"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/PAN.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"PNG"|"Papua-Nova Guiné"|"OCE"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/PNG.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"PAK"|"Paquistão"|"ASI"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/PAK.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"PAR"|"Paraguai"|"AME"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/PAR.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"PER"|"Peru"|"AME"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/PER.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"PUR"|"Porto Rico"|"AME"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/PUR.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"CAF"|"Rep. Centroafricana"|"AFR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/CAF.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"COD"|"RD Congo"|"AFR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/COD.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"SYR"|"Rep. Árabe Síria"|"ASI"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/SYR.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"RWA"|"Ruanda"|"AFR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/RWA.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"SKN"|"S. Cristóvão e Névis"|"AME"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/SKN.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"SMR"|"San Marino"|"EUR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/SMR.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"STP"|"São Tomé e Príncipe"|"AFR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/STP.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"SEN"|"Senegal"|"AFR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/SEN.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"SEY"|"Seicheles"|"AFR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/SEY.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"SLE"|"Serra Leoa"|"AFR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/SLE.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"SGP"|"Singapura"|"ASI"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/SGP.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"SOM"|"Somália"|"AFR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/SOM.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"SRI"|"Sri Lanka"|"ASI"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/SRI.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"SSD"|"Sudão do Sul"|"AFR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/SSD.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"SUD"|"Sudão"|"AFR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/SUD.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"SUR"|"Suriname"|"AME"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/SUR.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"SWZ"|"Essuatíni"|"AFR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/SWZ.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"THA"|"Tailândia"|"ASI"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/THA.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"TAN"|"Tanzânia"|"AFR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/TAN.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"TLS"|"Timor-Leste"|"ASI"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/TLS.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"TOG"|"Togo"|"AFR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/TOG.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"TGA"|"Tonga"|"OCE"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/TGA.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"TTO"|"Trinidad e Tobago"|"AME"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/TTO.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"TKM"|"Turcomenistão"|"ASI"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/TKM.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"TUV"|"Tuvalu"|"OCE"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/TUV.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"URU"|"Uruguai"|"AME"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/URU.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"VAN"|"Vanuatu"|"OCE"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/VAN.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"VEN"|"Venezuela"|"AME"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/VEN.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"VIN"|"S. Vicen. e Granadi."|"AME"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/VIN.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"VIE"|"Vietnã"|"ASI"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/VIE.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"ZAM"|"Zâmbia"|"AFR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/ZAM.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"ZIM"|"Zimbábue"|"AFR"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/ZIM.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
"EOR"|"EOR"|""|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/EOR.png"|"0"|"0"|"0"|"0"|"0"|"0"|"2024-08-04T20:19:58.7388313Z"
